Feature	Gain	Cover	Frequency
ctarjeta_master_trx	0.000312235754565522	0.00355468942158443	0.00112285626562569
mcaja_ahorro_adicional	0.000295286608716358	0.00189092784670842	0.000403526470459231
Master_Fvencimiento_delta1	0.00029260526494673	0.000179399726474086	0.000640378963989649
cseguro_accidentes_personales_lag1	0.000287922452489459	0.000464184616734065	0.000543883503662441
mcaja_ahorro_adicional_lag1	0.000286882425951525	0.0036910509479549	0.000614062020264047
Visa_Fvencimiento_delta1	0.000286360384748542	0.000188168997420913	0.00065792359314005
Visa_msaldodolares	0.000280713720712426	0.000711090347614961	0.000701785166016053
tmobile_app_lag1	0.000272000936264692	0.000122570500310171	0.000570200447388043
cextraccion_autoservicio_delta1	0.00026903053032504	0.000676845519709889	0.00065792359314005
Visa_mlimitecompra_delta1	0.00026565790710981	0.000566685486101108	0.000561428132812843
Visa_status_delta1	0.00026454208611303	0.00110325989031632	0.000491249616211237
mplazo_fijo_dolares_lag1	0.000260138919553726	0.00239460633041713	0.000587745076538445
Visa_msaldodolares_delta1	0.000259393886156924	0.00217703746684546	0.000754419053467257
ccuenta_debitos_automaticos_delta1	0.000257845662371002	0.00191833424951661	0.000421071099609632
Visa_mconsumototal_lag1	0.000256469754522938	0.000353546371580048	0.000596517391113645
Visa_mconsumototal	0.000254462445107997	0.000409618086249978	0.000561428132812843
ccajas_extracciones	0.000253750400978336	0.00208262325385908	0.000605289705688846
mforex_sell_delta1	0.000250600866797034	0.00094263267457008	0.000482477301636037
matm_other_lag1	0.000241749853883868	0.000843724340835454	0.000578972761963244
Master_cconsumos_delta1	0.000239655590007556	0.000769889698567551	0.000596517391113645
Master_Finiciomora	0.000238866899471973	0.00151476565371855	0.000280714066406421
Visa_fechaalta_delta1	0.000238635976270365	0.000151582534609646	0.000464932672485635
cpagomiscuentas_delta1	0.000237876486783471	0.00123915205243649	0.000622834334839247
minversion1_pesos	0.000235940098218058	0.00275936939404051	0.000245624808105619
Visa_mfinanciacion_limite_delta1	0.000233169191964431	0.000848312044608579	0.00052633887451204
mprestamos_hipotecarios	0.000232376181065093	0.00150628285208016	0.000114040089477609
mtarjeta_master_consumo_delta1	0.000216555518149498	0.00193660124411657	0.000543883503662441
Master_delinquency	0.000211985518902106	0.000200001949318392	0.000149129347778411
matm_other	0.000210621670846698	0.00110392854751203	0.000552655818237642
cseguro_accidentes_personales	0.0002102728760652	0.000282150760732417	0.00039475415588403
mforex_sell	0.000209729012838791	0.000907375441553131	0.00052633887451204
Master_mlimitecompra_delta1	0.000207818311728056	0.00117845877020937	0.000421071099609632
matm_other_delta1	0.000206622878263157	0.00123682895108779	0.000596517391113645
ccajas_trx_lag1	0.000203464456174855	0.000998249745058008	0.000929865344971271
active_quarter_lag1	0.000194679463961318	0.000187702150073482	0.000324575639282425
ctarjeta_master_trx_lag1	0.000194045157085181	0.000430322968223453	0.000438615728760033
mforex_sell_lag1	0.000193013899180302	0.000375932163321538	0.000491249616211237
ccajas_otras	0.000190928729455219	0.00108404928594959	0.000175446291504013
tpaquete9	0.000189105587551732	0.000525454040908985	0.000210535549804816
minversion2	0.000186174896469306	0.00365562363331979	0.000324575639282425
Master_fechaalta_delta1	0.000185109168045583	0.000121930901902141	0.000578972761963244
Master_mconsumosdolares_delta1	0.000180130376748928	0.000477505668385786	0.000456160357910435
cseguro_vida_lag1	0.000168741946956811	0.00166392936840066	0.000368437212158428
Visa_mconsumototal_delta1	0.000160105134613379	0.000233600467074448	0.000403526470459231
tcallcenter_delta1	0.00015067443816225	0.000479373515394212	0.000307031010132023
mttarjeta_master_debitos_automaticos_delta1	0.000148864189900313	0.00238418909824894	0.000482477301636037
cseguro_vivienda_lag1	0.000148595388930159	0.000416243032221636	0.000280714066406421
catm_trx_delta1	0.00014496659447433	0.000454774145713745	0.000377209526733629
ctarjeta_debito_delta1	0.000142832491239649	0.00267364680936091	0.000289486380981622
