Feature	Gain	Cover	Frequency
Visa_mpagosdolares_delta1	0.000131626644388217	0.00101063565699995	0.000693481276005548
mcheques_emitidos_delta1	0.000131500270449444	0.002447974995679	0.000280903808002247
tpaquete9	0.00013076201126085	0.000421769308011403	0.000193121368001545
cforex_buy_delta1	0.000126355749349457	0.00137514849013071	0.000122895416000983
minversion2_lag1	0.000125941159405168	0.00308665800454358	0.000280903808002247
ccheques_depositados_delta1	0.000121654094167956	0.00246892985227441	0.000245790832001966
cseguro_vivienda_lag1	0.000121630911167251	0.00025666820716128	0.000193121368001545
ccajas_extracciones_delta1	0.000117975937578485	0.000882060976793581	0.000289682052002317
mprestamos_hipotecarios_lag1	0.000115649420828161	0.00203798075900336	0.000166786636001334
cprestamos_hipotecarios	0.000114216619289476	0.000902762530663649	7.02259520005618e-05
ccajas_consultas	0.000111262710230508	0.000721383605338439	0.000237012588001896
ccajas_depositos_lag1	0.00010778869974969	0.00046428674961216	0.000131673660001053
mcheques_depositados_delta1	0.000104590915964344	0.00189605396176298	0.000298460296002388
catm_trx_other_lag1	0.000104328256949519	0.000747982753829383	0.000210677856001685
tpaquete9_lag1	9.94744814841766e-05	0.000418273440825743	0.000149230148001194
Master_msaldodolares	9.90156024849671e-05	0.0023449627059677	0.000228234344001826
internet_delta1	9.74182019869263e-05	0.000179562446064075	0.000201899612001615
Master_mconsumosdolares	9.60968693378087e-05	0.000387082456498148	0.000254569076002037
cseguro_vivienda	9.54986457125777e-05	0.000200348205563357	0.000149230148001194
Master_status_delta1	9.49185155350299e-05	0.000519341456850394	0.000307238540002458
Master_mpagado_lag1	9.36465723370371e-05	0.00045645029180208	0.000210677856001685
Master_mpagado	9.24538823082056e-05	0.000504649289146953	0.000184343124001475
mcaja_ahorro_adicional_delta1	9.05061519131785e-05	0.00199388863403422	0.000263347320002107
mcheques_depositados	8.91539688748202e-05	0.00117256940692462	0.000289682052002317
active_quarter	8.86538219252014e-05	6.67180632324382e-05	0.000149230148001194
active_quarter_lag1	8.82377770287574e-05	0.000117172399764816	0.000175564880001405
ccajas_extracciones_lag1	8.45273369885086e-05	0.000758289522845077	0.000298460296002388
minversion1_pesos_delta1	8.18416876805419e-05	0.000252714886227052	0.000149230148001194
Master_msaldodolares_lag1	8.12010800295692e-05	0.000526314140174382	0.000158008392001264
cliente_edad_delta1	8.11255645289922e-05	0.000267540792282773	0.000184343124001475
mprestamos_hipotecarios_delta1	8.09689975805319e-05	1.98127082056862e-05	0.000114117172000913
mtarjeta_visa_descuentos_delta1	8.06241222776578e-05	0.00100608893404338	0.000210677856001685
minversion1_pesos_lag1	7.84792206397221e-05	0.00169945424027292	0.000166786636001334
Master_delinquency_lag1	7.63831877910183e-05	0.000335905704250891	0.000158008392001264
Visa_delinquency	7.20980517258449e-05	8.00908316017647e-05	0.000122895416000983
catm_trx_other_delta1	7.02642846604508e-05	0.000168319584786612	0.000193121368001545
cseguro_vida	6.92530721733708e-05	0.000213416004766972	0.000140451904001124
Master_mconsumototal_lag1	6.61300821538742e-05	0.000131559064873221	0.000140451904001124
ctarjeta_master_debitos_automaticos_lag1	6.38862749054444e-05	0.000204098899558148	0.000184343124001475
cforex_lag1	6.38844633235842e-05	0.000426010833189689	0.000158008392001264
Master_mpagosdolares	6.32033064277902e-05	0.000144827433503161	0.000201899612001615
ctarjeta_master_debitos_automaticos	6.23343155393255e-05	0.000249042072913759	0.000149230148001194
mtarjeta_visa_descuentos_lag1	5.71739883276193e-05	0.000275162659095691	0.000114117172000913
ccajas_consultas_lag1	5.43899792921611e-05	0.000312000602465444	0.000158008392001264
Master_mpagado_delta1	5.3722394708525e-05	0.000580232566745469	0.000131673660001053
cforex_buy	5.21662320892689e-05	0.000950076263941038	8.77824400007023e-05
cforex_sell_lag1	5.17924679685412e-05	0.00129912459990947	0.000166786636001334
Master_mconsumototal	5.14040394255198e-05	6.90316986247836e-05	0.000122895416000983
ctarjeta_visa_lag1	4.90185417976241e-05	0.00121050171865739	0.000184343124001475
cforex	4.7670333306923e-05	0.000112819083040778	0.000122895416000983
ccheques_emitidos	4.27488682985339e-05	0.00111080011995167	0.000114117172000913
Master_mconsumototal_delta1	4.05627197284217e-05	0.000104177223153636	0.000105338928000843
cforex_delta1	3.91922502079687e-05	8.82400314048681e-05	7.9004196000632e-05
mprestamos_prendarios_lag1	3.80766923796969e-05	0.000547136020459408	6.14477080004916e-05
cforex_sell	3.35049513777792e-05	0.000121931198980296	5.26694640004214e-05
Master_mpagosdolares_lag1	3.34836501948595e-05	0.000189210353658795	0.000140451904001124
tpaquete7_lag1	3.25992028579837e-05	0.000907885585904142	0.000245790832001966
mforex_buy_delta1	3.08437516810445e-05	0.000890776830948566	7.02259520005618e-05
cinversion2	2.91329656467608e-05	0.00121290794213978	0.000114117172000913
active_quarter_delta1	2.69475283458961e-05	4.56874596728287e-05	4.38912200003511e-05
mcheques_depositados_lag1	2.69420941133312e-05	0.000503478411777848	8.77824400007023e-05
ctarjeta_visa_descuentos_lag1	2.60977640432812e-05	0.00038886159570651	7.9004196000632e-05
mtarjeta_visa_descuentos	2.58600038229904e-05	0.000224944784162814	0.000105338928000843
cseguro_auto_lag1	2.43107918749956e-05	0.000189367639105578	5.26694640004214e-05
ccajas_depositos	2.41631138878826e-05	0.00040162366370252	8.77824400007023e-05
tpaquete7_delta1	2.30571101233443e-05	0.000636156839988184	7.9004196000632e-05
